id,created_on,updated_on,provider,source,foreign_identifier,foreign_landing_url,url,thumbnail,width,height,filesize,license,license_version,creator,creator_url,title,tags_list,last_synced_with_source,removed_from_source,meta_data,view_count,tags,watermarked,identifier
62435228,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2364920208,www.flickr.com/photos/84405289@N00/2364920208,https://farm4.staticflickr.com/3123/2364920208_8c6173dd18_b.jpg,https://farm4.staticflickr.com/3123/2364920208_8c6173dd18_t.jpg,1024,754,,by-nc,2.0,Dancing Lemur,www.flickr.com/photos/84405289@N00,around_MIT_01,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206564121"", ""date_taken"": ""2008-03-26 16:42:01""}",0,"[{""name"": ""seating"", ""provider"": ""flickr""}, {""name"": ""cambridge"", ""provider"": ""flickr""}, {""name"": ""wooden"", ""provider"": ""flickr""}, {""name"": ""mit"", ""provider"": ""flickr""}, {""name"": ""parkbench"", ""provider"": ""flickr""}, {""name"": ""campus"", ""provider"": ""flickr""}, {""name"": ""outdoor"", ""provider"": ""flickr""}, {""name"": ""wood"", ""provider"": ""flickr""}, {""name"": ""massachusetts"", ""provider"": ""flickr""}, {""name"": ""newengland"", ""provider"": ""flickr""}, {""name"": ""bench"", ""provider"": ""flickr""}, {""name"": ""public"", ""provider"": ""flickr""}]",f,723e2ffb-a725-4aba-947a-ab51c41bdbd9
62435229,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2364979374,www.flickr.com/photos/64954782@N00/2364979374,https://farm4.staticflickr.com/3130/2364979374_d8ebc05b6f_b.jpg,https://farm4.staticflickr.com/3130/2364979374_d8ebc05b6f_t.jpg,1024,681,,by-nc-sa,2.0,elnaveiras,www.flickr.com/photos/64954782@N00,y en Malasa\xf1a crecen corazones en los \xe1rboles,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206565755"", ""date_taken"": ""2008-02-10 12:39:06""}",0,"[{""name"": ""madrid"", ""provider"": ""flickr""}, {""name"": ""malasa\\xf1a"", ""provider"": ""flickr""}, {""name"": ""pepeltenso"", ""provider"": ""flickr""}]",f,3145abf2-1e62-4b6c-90e9-65fa0963d7bd
62435230,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2364986686,www.flickr.com/photos/8838163@N03/2364986686,https://farm3.staticflickr.com/2200/2364986686_fe03709094_b.jpg,https://farm3.staticflickr.com/2200/2364986686_fe03709094_t.jpg,697,1024,,by-nc-nd,2.0,Flashard66,www.flickr.com/photos/8838163@N03,Semana Santa 2008 Mazarron,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206565955"", ""date_taken"": ""2008-03-21 20:45:19""}",0,"[{""name"": ""canon100400mmlis"", ""provider"": ""flickr""}, {""name"": ""semanasantamazarron"", ""provider"": ""flickr""}, {""name"": ""mazarron"", ""provider"": ""flickr""}, {""name"": ""canon20d"", ""provider"": ""flickr""}, {""name"": ""semanasanta"", ""provider"": ""flickr""}, {""name"": ""2008canon"", ""provider"": ""flickr""}, {""name"": ""spain"", ""provider"": ""flickr""}]",f,57105271-b5b8-4715-9e67-ce429054bb30
62435231,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2364250665,www.flickr.com/photos/19457811@N00/2364250665,https://farm3.staticflickr.com/2385/2364250665_0acc850e35_b.jpg,https://farm3.staticflickr.com/2385/2364250665_0acc850e35_t.jpg,1024,683,,by-nd,2.0,supermattzor,www.flickr.com/photos/19457811@N00,IMG_8135,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206568782"", ""date_taken"": ""2008-03-26 12:45:57""}",0,"[{""name"": ""boy"", ""provider"": ""flickr""}, {""name"": ""5014"", ""provider"": ""flickr""}, {""name"": ""aidai"", ""provider"": ""flickr""}, {""name"": ""50mm"", ""provider"": ""flickr""}, {""name"": ""canon"", ""provider"": ""flickr""}, {""name"": ""eos"", ""provider"": ""flickr""}, {""name"": ""converted"", ""provider"": ""flickr""}, {""name"": ""chair"", ""provider"": ""flickr""}, {""name"": ""aeden"", ""provider"": ""flickr""}]",f,63b38982-0e98-41d8-943e-abc5b98cc4f5
62435232,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2365064606,www.flickr.com/photos/16541534@N00/2365064606,https://farm3.staticflickr.com/2370/2365064606_8b5c267356_b.jpg,https://farm3.staticflickr.com/2370/2365064606_8b5c267356_t.jpg,768,1024,,by-nc-sa,2.0,Sean-Franc,www.flickr.com/photos/16541534@N00,ScrantoInBuffalo015,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206568194"", ""date_taken"": ""2008-03-21 12:32:03""}",0,"[{""name"": ""traveln"", ""provider"": ""flickr""}]",f,f7fa7245-3fdc-478b-ad84-2825709c72a9
62435233,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2365121784,www.flickr.com/photos/26517433@N00/2365121784,https://farm4.staticflickr.com/3004/2365121784_bdb671a9a6_b.jpg,https://farm4.staticflickr.com/3004/2365121784_bdb671a9a6_t.jpg,1024,768,,by-nc-nd,2.0,H\xe9lio Sassen Paz,www.flickr.com/photos/26517433@N00,Imagens do tio H\xe9lio2 059,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206569913"", ""date_taken"": ""2008-03-25 22:38:52""}",0,{},f,499469ca-f599-4cd0-85e3-3216ae19ccd8
62435234,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2365120718,www.flickr.com/photos/58367994@N00/2365120718,https://farm3.staticflickr.com/2255/2365120718_e949ed5a9e_b.jpg,https://farm3.staticflickr.com/2255/2365120718_e949ed5a9e_t.jpg,1024,768,,by-sa,2.0,KF6OAK,www.flickr.com/photos/58367994@N00,SANY0002,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206569882"", ""date_taken"": ""2008-03-26 09:12:58""}",0,"[{""name"": ""cleanair"", ""provider"": ""flickr""}, {""name"": ""pluginamerica"", ""provider"": ""flickr""}, {""name"": ""pia"", ""provider"": ""flickr""}, {""name"": ""isor"", ""provider"": ""flickr""}, {""name"": ""zev"", ""provider"": ""flickr""}, {""name"": ""calepa"", ""provider"": ""flickr""}, {""name"": ""sacramento"", ""provider"": ""flickr""}, {""name"": ""carb"", ""provider"": ""flickr""}, {""name"": ""rally"", ""provider"": ""flickr""}, {""name"": ""ev"", ""provider"": ""flickr""}, {""name"": ""pressconference"", ""provider"": ""flickr""}]",f,dfbe98e7-3866-4018-b95a-8c61c7a546c8
62435235,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2365118126,www.flickr.com/photos/85051801@N00/2365118126,https://farm3.staticflickr.com/2004/2365118126_2fe8976e47_b.jpg,https://farm3.staticflickr.com/2004/2365118126_2fe8976e47_t.jpg,1024,683,,by-nc-nd,2.0,jtcoleman,www.flickr.com/photos/85051801@N00,Tina's new tattoo,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206569810"", ""date_taken"": ""2008-03-26 07:08:02"", ""description"": ""To celebrate her completion of a marathon last year.""}",0,"[{""name"": ""tattoo"", ""provider"": ""flickr""}]",f,7f08ffce-c202-4191-80f8-298246c16051
62435236,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2365111772,www.flickr.com/photos/8838163@N03/2365111772,https://farm4.staticflickr.com/3034/2365111772_1fb2af7e1b_b.jpg,https://farm4.staticflickr.com/3034/2365111772_1fb2af7e1b_t.jpg,1024,549,,by-nc-nd,2.0,Flashard66,www.flickr.com/photos/8838163@N03,Semana Santa 2008 Mazarron,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206569621"", ""date_taken"": ""2008-03-21 21:30:31""}",0,"[{""name"": ""canon100400mmlis"", ""provider"": ""flickr""}, {""name"": ""semanasantamazarron"", ""provider"": ""flickr""}, {""name"": ""mazarron"", ""provider"": ""flickr""}, {""name"": ""canon20d"", ""provider"": ""flickr""}, {""name"": ""semanasanta"", ""provider"": ""flickr""}, {""name"": ""2008canon"", ""provider"": ""flickr""}, {""name"": ""spain"", ""provider"": ""flickr""}]",f,b6e2498e-69ef-4525-9924-31de945b2d99
62435237,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2365141222,www.flickr.com/photos/58706522@N00/2365141222,https://farm3.staticflickr.com/2011/2365141222_ce059f1cb0_b.jpg,https://farm3.staticflickr.com/2011/2365141222_ce059f1cb0_t.jpg,1024,768,,by,2.0,Jan Joris Vereijken,www.flickr.com/photos/58706522@N00,112_1207,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206570511"", ""date_taken"": ""2003-05-29 09:48:43""}",0,{},f,9ce56526-79d5-481f-9a11-7263c06b76d9
62435238,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2364294369,www.flickr.com/photos/9167196@N07/2364294369,https://farm3.staticflickr.com/2236/2364294369_bfe7871253.jpg,https://farm3.staticflickr.com/2236/2364294369_bfe7871253_t.jpg,500,375,,by-nd,2.0,jajacks62,www.flickr.com/photos/9167196@N07,Horace G. Wolfe,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206570096"", ""date_taken"": ""2008-03-26 17:21:36"", ""description"": ""Co. B, 31st WI. Infantry""}",0,"[{""name"": ""kansasvirtualcivilwarveterancemetery"", ""provider"": ""flickr""}, {""name"": ""arkansascity"", ""provider"": ""flickr""}, {""name"": ""civilwarveteran"", ""provider"": ""flickr""}, {""name"": ""kansas"", ""provider"": ""flickr""}, {""name"": ""riverviewcemetery"", ""provider"": ""flickr""}, {""name"": ""tombstonephoto"", ""provider"": ""flickr""}, {""name"": ""hobby"", ""provider"": ""flickr""}]",f,06a242f1-d522-4e22-ad74-6837e035354c
62435239,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2365255716,www.flickr.com/photos/66434265@N00/2365255716,https://farm4.staticflickr.com/3233/2365255716_0eb0e5da5a_b.jpg,https://farm4.staticflickr.com/3233/2365255716_0eb0e5da5a_t.jpg,768,1024,,by-nc,2.0,deadmanjones,www.flickr.com/photos/66434265@N00,DSC00142,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206573941"", ""date_taken"": ""2008-03-13 12:05:02""}",0,"[{""name"": ""davenportstation"", ""provider"": ""flickr""}, {""name"": ""deadmanjones"", ""provider"": ""flickr""}, {""name"": ""davenport"", ""provider"": ""flickr""}, {""name"": ""reflection"", ""provider"": ""flickr""}, {""name"": ""rucksack"", ""provider"": ""flickr""}]",f,f31ab605-7a46-402a-a0f4-6612cdb50434
62435240,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2364465585,www.flickr.com/photos/15802004@N00/2364465585,https://farm3.staticflickr.com/2078/2364465585_0c2190532d_b.jpg,https://farm3.staticflickr.com/2078/2364465585_0c2190532d_t.jpg,768,1024,,by-nc-sa,2.0,[Mushin],www.flickr.com/photos/15802004@N00,DSC02770,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206575226"", ""date_taken"": ""2007-01-21 03:33:19""}",0,{},f,5691b576-30e7-410f-838f-00434ae9ed98
62435241,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2364501691,www.flickr.com/photos/26517433@N00/2364501691,https://farm3.staticflickr.com/2085/2364501691_a72d67f811_b.jpg,https://farm3.staticflickr.com/2085/2364501691_a72d67f811_t.jpg,1024,768,,by-nc-nd,2.0,H\xe9lio Sassen Paz,www.flickr.com/photos/26517433@N00,Imagens do tio H\xe9lio2 229,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206576255"", ""date_taken"": ""2008-03-26 14:24:56""}",0,{},f,9af253d0-fe2f-434e-8116-f481409c1c45
62435243,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2365391998,www.flickr.com/photos/9167196@N07/2365391998,https://farm4.staticflickr.com/3092/2365391998_72fe215277.jpg,https://farm4.staticflickr.com/3092/2365391998_72fe215277_t.jpg,500,375,,by-nd,2.0,jajacks62,www.flickr.com/photos/9167196@N07,James H. Gilliland,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206578030"", ""date_taken"": ""2008-03-26 19:33:50"", ""description"": ""Co. K, 150th ILL. Infantry\\nHe was born in Vermillion County, Ill., in 1846.  He enlisted in the spring of 1864, in Company K, One Hundred and Fiftieth Illinois Volunteer Infantry, and was mustered out at the close of the war after a year's active service.""}",0,"[{""name"": ""maplecitykansas"", ""provider"": ""flickr""}, {""name"": ""jameshgilliland"", ""provider"": ""flickr""}, {""name"": ""civilwarveteran"", ""provider"": ""flickr""}, {""name"": ""tombstonephoto"", ""provider"": ""flickr""}, {""name"": ""hobby"", ""provider"": ""flickr""}, {""name"": ""cok150thillinfantry"", ""provider"": ""flickr""}, {""name"": ""maplecitycemetery"", ""provider"": ""flickr""}]",f,ec87bbe7-d659-420c-9911-6e2d8f78e704
62435244,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2365511858,www.flickr.com/photos/71284091@N00/2365511858,https://farm3.staticflickr.com/2098/2365511858_8c694d5054_b.jpg,https://farm3.staticflickr.com/2098/2365511858_8c694d5054_t.jpg,1024,685,,by,2.0,craigfinlay,www.flickr.com/photos/71284091@N00,DSC_0181,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206581765"", ""date_taken"": ""2008-02-08 13:25:30""}",0,{},f,3cd80edb-9e42-4dc8-9d80-d8956813560f
62435245,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2364655511,www.flickr.com/photos/24435279@N00/2364655511,https://farm4.staticflickr.com/3262/2364655511_b5c5005fff_b.jpg,https://farm4.staticflickr.com/3262/2364655511_b5c5005fff_t.jpg,1024,768,,by-nc,2.0,John Corigliano - CFSS,www.flickr.com/photos/24435279@N00,HPIM5101,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206581031"", ""date_taken"": ""2005-06-19 09:26:25""}",0,{},f,1c03f0e4-a2af-4144-8703-b892e6d8f00a
62435246,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2365503998,www.flickr.com/photos/55352054@N00/2365503998,https://farm3.staticflickr.com/2271/2365503998_aec0241d96_b.jpg,https://farm3.staticflickr.com/2271/2365503998_aec0241d96_t.jpg,1024,788,,by-nc-sa,2.0,Xana Libanio,www.flickr.com/photos/55352054@N00,sel\xe7uk [saturday market],,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206581530"", ""date_taken"": ""2008-03-08 12:56:10""}",0,"[{""name"": ""turkey"", ""provider"": ""flickr""}, {""name"": ""turkye"", ""provider"": ""flickr""}, {""name"": ""turquia"", ""provider"": ""flickr""}]",f,a1a69877-2783-4cde-87a0-e231196d01aa
62435247,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2365522558,www.flickr.com/photos/31355686@N00/2365522558,https://farm3.staticflickr.com/2128/2365522558_228f3bd5e2_b.jpg,https://farm3.staticflickr.com/2128/2365522558_228f3bd5e2_t.jpg,1024,732,,by-nc-sa,2.0,Clio CJS,www.flickr.com/photos/31355686@N00,200703 - Clint's work - display case - early 1900s Inspector diaries - 113-1309 - 20070315,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206582083"", ""date_taken"": ""2007-03-12 15:42:30"", ""description"": ""book, diary, display case.\\n\\nBolger Center, business, Potomac, Maryland.\\n\\n\\n... Read my blog at <a target=\""_blog\"" href=\""http://ClintJCL.wordpress.com\"">http://ClintJCL.wordpress.com</a>.""}",0,"[{""name"": ""case"", ""provider"": ""flickr""}, {""name"": ""20070315"", ""provider"": ""flickr""}, {""name"": ""business"", ""provider"": ""flickr""}, {""name"": ""bolgercenter"", ""provider"": ""flickr""}, {""name"": ""1922"", ""provider"": ""flickr""}, {""name"": ""unitedstatespostalinspectionservice"", ""provider"": ""flickr""}, {""name"": ""displaycase"", ""provider"": ""flickr""}, {""name"": ""191807"", ""provider"": ""flickr""}, {""name"": ""1918"", ""provider"": ""flickr""}, {""name"": ""potomac"", ""provider"": ""flickr""}, {""name"": ""book"", ""provider"": ""flickr""}, {""name"": ""diary"", ""provider"": ""flickr""}, {""name"": ""2007"", ""provider"": ""flickr""}, {""name"": ""uspis"", ""provider"": ""flickr""}, {""name"": ""maryland"", ""provider"": ""flickr""}, {""name"": ""200703"", ""provider"": ""flickr""}, {""name"": ""display"", ""provider"": ""flickr""}, {""name"": ""19180702"", ""provider"": ""flickr""}]",f,254518f3-ba70-4393-9e73-35587d349407
62435248,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2364689079,www.flickr.com/photos/24435279@N00/2364689079,https://farm3.staticflickr.com/2259/2364689079_2ebea1d35b_b.jpg,https://farm3.staticflickr.com/2259/2364689079_2ebea1d35b_t.jpg,1024,768,,by-nc,2.0,John Corigliano - CFSS,www.flickr.com/photos/24435279@N00,IM000088,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206582073"", ""date_taken"": ""2005-07-05 12:42:43"", ""description"": ""Im000088.Jpg""}",0,{},f,18b25519-ea9e-4ce7-9bc6-69bb0f853cfc
62435249,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2364725509,www.flickr.com/photos/24435279@N00/2364725509,https://farm3.staticflickr.com/2022/2364725509_b4cc7494db_b.jpg,https://farm3.staticflickr.com/2022/2364725509_b4cc7494db_t.jpg,1024,768,,by-nc,2.0,John Corigliano - CFSS,www.flickr.com/photos/24435279@N00,IM001079,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206583150"", ""date_taken"": ""2005-12-04 11:53:28"", ""description"": ""Im001079.Jpg""}",0,{},f,9679be48-79ff-42cd-be2b-b6c866885958
62435250,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2364724543,www.flickr.com/photos/24435279@N00/2364724543,https://farm4.staticflickr.com/3234/2364724543_488a736a7a_b.jpg,https://farm4.staticflickr.com/3234/2364724543_488a736a7a_t.jpg,1024,768,,by-nc,2.0,John Corigliano - CFSS,www.flickr.com/photos/24435279@N00,IM001072,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206583121"", ""date_taken"": ""2005-12-04 11:52:09"", ""description"": ""Im001072.Jpg""}",0,{},f,d831efbf-868a-4304-bfed-d5052236e28d
62435251,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2364714955,www.flickr.com/photos/77179348@N00/2364714955,https://farm3.staticflickr.com/2346/2364714955_ee9f78aa8a_b.jpg,https://farm3.staticflickr.com/2346/2364714955_ee9f78aa8a_t.jpg,1024,768,,by-nc-sa,2.0,theplaz,www.flickr.com/photos/77179348@N00,P1050260,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206582822"", ""date_taken"": ""2008-03-18 14:39:41""}",0,"[{""name"": ""west"", ""provider"": ""flickr""}, {""name"": ""travel"", ""provider"": ""flickr""}, {""name"": ""vacation"", ""provider"": ""flickr""}]",f,266b6867-24da-4c64-901d-b5cbc43aaf93
62435252,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2365580388,www.flickr.com/photos/14322751@N00/2365580388,https://farm3.staticflickr.com/2298/2365580388_a330ac41da.jpg,https://farm3.staticflickr.com/2298/2365580388_a330ac41da_t.jpg,375,500,,by,2.0,Allen Chu,www.flickr.com/photos/14322751@N00,DSCN4072,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206583831"", ""date_taken"": ""2008-03-26 19:10:31""}",0,"[{""name"": ""cats"", ""provider"": ""flickr""}, {""name"": ""sleeping"", ""provider"": ""flickr""}]",f,be5ce623-136f-455e-8764-4affc11f9275
62435253,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2364853961,www.flickr.com/photos/91138319@N00/2364853961,https://farm3.staticflickr.com/2084/2364853961_2d1b4fdd27_b.jpg,https://farm3.staticflickr.com/2084/2364853961_2d1b4fdd27_t.jpg,1024,422,,by,2.0,by  wakko\u2122,www.flickr.com/photos/91138319@N00,La furia,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206587028"", ""date_taken"": ""2008-03-14 16:28:50"", ""description"": ""en una tranquila tarde de un veraniego viernes irrumpen unas nubes y se deja caer una copiosa rubia acompa\\xf1ada de furiosos rayos y truenos. serrano (sector parque almagro), santiago, regi\\xf3n metropolitana, chile.""}",0,"[{""name"": ""rel\\xe1mpago"", ""provider"": ""flickr""}]",f,9301d979-9f9d-41dd-b1ed-8f3c487cefda
62435483,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2371928831,www.flickr.com/photos/60899910@N00/2371928831,https://farm4.staticflickr.com/3197/2371928831_d8da866d30.jpg,https://farm4.staticflickr.com/3197/2371928831_d8da866d30_t.jpg,333,500,,by-nc-sa,2.0,jredgecombe,www.flickr.com/photos/60899910@N00,DSC_0113,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206839801"", ""date_taken"": ""2008-01-19 17:40:09""}",0,{},f,62e5c09d-f724-4910-9bd5-2784b7321d66
62435254,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2364886675,www.flickr.com/photos/14508684@N02/2364886675,https://farm3.staticflickr.com/2068/2364886675_153eabb843_b.jpg,https://farm3.staticflickr.com/2068/2364886675_153eabb843_t.jpg,1024,684,,by-nc-nd,2.0,semuthutan,www.flickr.com/photos/14508684@N02,DSC_6041.JPG,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206588061"", ""date_taken"": ""2008-03-24 16:21:21""}",0,"[{""name"": ""bayofplentyeasterbreak"", ""provider"": ""flickr""}, {""name"": ""bayofplenty"", ""provider"": ""flickr""}, {""name"": ""tauranga"", ""provider"": ""flickr""}, {""name"": ""coast"", ""provider"": ""flickr""}, {""name"": ""mtmaunganui"", ""provider"": ""flickr""}, {""name"": ""newzealand"", ""provider"": ""flickr""}, {""name"": ""beach"", ""provider"": ""flickr""}, {""name"": ""bird"", ""provider"": ""flickr""}]",f,78e000b7-b31f-4326-a442-09e8523af4c3
62435255,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2364977835,www.flickr.com/photos/25047151@N05/2364977835,https://farm3.staticflickr.com/2340/2364977835_e852ecdb8b.jpg,https://farm3.staticflickr.com/2340/2364977835_e852ecdb8b_t.jpg,500,375,,by-nc-sa,2.0,by henry,www.flickr.com/photos/25047151@N05,DSC02339,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206591001"", ""date_taken"": ""2007-05-27 04:04:59""}",0,{},f,2e4ccd1d-ad16-4973-a44d-4fcf9a2eb3ba
62435256,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2365036021,www.flickr.com/photos/44486929@N00/2365036021,https://farm3.staticflickr.com/2334/2365036021_8f4d1222ac_b.jpg,https://farm3.staticflickr.com/2334/2365036021_8f4d1222ac_t.jpg,1024,703,,by-nc-sa,2.0,AV8PIX Christopher Ebdon,www.flickr.com/photos/44486929@N00,"General Dynamics Lockheed Martin F-16 Fighting Falcon Viper - 84-291 148th FW Minnesota ANG ""Bulldogs""",,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1206593039"", ""date_taken"": ""2005-02-16 10:39:41"", ""description"": ""<a href=\""http://av8pix.imagekind.com\"">Buy my art at Imagekind!</a>""}",0,"[{""name"": ""lockheedmartin"", ""provider"": ""flickr""}, {""name"": ""fightingfalcon"", ""provider"": ""flickr""}, {""name"": ""adf"", ""provider"": ""flickr""}, {""name"": ""advanceddayfighter"", ""provider"": ""flickr""}, {""name"": ""viper"", ""provider"": ""flickr""}, {""name"": ""f16"", ""provider"": ""flickr""}, {""name"": ""generaldynamics"", ""provider"": ""flickr""}]",f,5ee477e6-5abf-4659-b1eb-ba9d25f9a813
